Y,X1,X2,X3
9899820,108,135,679
269047270,799,755,446
58114875,393,169,875
626314,109,17,338
18548096,32,652,889
59547600,255,840,278
13018516,508,523,49
416927040,708,680,866
28962546,197,642,229
8148168,68,634,189
153425088,333,626,736
459497280,795,704,821
212607486,689,558,553
44383601,109,739,551
6393348,468,19,719
57409830,513,155,722
287456,52,8,691
2003118,183,421,26
74137741,863,271,317
11366520,327,40,869
24336585,91,315,849
86096920,218,910,434
1910469,11,277,627
245654640,844,539,540
150945268,346,662,659
51480000,660,780,100
40608750,663,250,245
5320862,199,922,29
5129580,799,60,107
238021696,704,607,557
265824000,923,576,500
108881060,535,332,613
11223736,271,334,124
148870432,961,206,752
122492637,409,963,311
5058540,358,157,90
84090632,466,788,229
31607352,126,527,476
68115600,159,680,630
444649842,903,642,767
243786365,647,421,895
359062365,537,773,865
137397312,944,311,468
139622016,444,992,317
21033012,748,91,309
93875190,302,345,901
25480,2,20,637
458446464,672,834,818
92400000,480,308,625
167809320,980,302,567
18924000,950,80,249
332746353,963,773,447
4165194,669,566,11
69938400,905,345,224
81650218,527,767,202
180513640,443,668,610
280714298,346,839,967
88816000,104,976,875
119733114,291,818,503
157283370,270,831,701
19597959,307,519,123
1765005,33,95,563
182980350,938,459,425
32001830,685,658,71
352027389,511,829,831
700545300,975,766,938
6783210,873,370,21
293752008,482,684,891
388232832,624,664,937
5972400,237,180,140
6870000,458,625,24
2003040,78,321,80
492065406,877,657,854
363264120,723,948,530
536026956,971,771,716
22822380,59,630,614
12068352,432,96,291
118988540,478,682,365
260292780,555,969,484
139125424,718,457,424
538323751,817,833,791
14104692,691,324,63
21452400,180,236,505
24717000,750,44,749
395780,514,1,770
53901198,234,611,377
46138653,369,297,421
123205716,298,618,669
10950436,157,742,94
783360,72,680,16
357446019,749,813,587
39214080,768,444,115
7309800,930,262,30
6352055,155,107,383
42249375,145,375,777
18902438,274,149,463
157354056,393,498,804
53818800,149,645,560
75202916,284,667,397
33170025,175,201,943
62224240,104,670,893
34601970,510,221,307
164101894,737,349,638
11970900,188,849,75
110705712,194,744,767
106405380,402,519,510
162220674,721,974,231
16844800,235,224,320
88166016,864,194,526
178111770,586,881,345
148113588,618,646,371
35195958,861,757,54
83520,348,16,15
129147300,900,367,391
1646064,84,852,23
584024205,867,995,677
12651060,255,628,79
33958826,527,319,202
75827826,433,207,846
3523338,27,546,239
191920320,291,687,960
6626610,90,81,909
18466608,344,69,778
11916320,340,52,674
7849050,670,55,213
332059230,423,955,822
76013358,118,867,743
3151604,101,269,116
310308570,585,627,846
10103808,128,276,286
44255134,77,854,673
61700253,971,359,177
85328100,748,975,117
203109120,720,653,432
522682196,764,761,899
111414885,501,563,395
135504369,819,169,979
456391658,734,887,701
262647000,396,875,758
9657092,76,283,449
22706152,161,488,289
303367680,704,684,630
38244312,191,206,972
94762677,249,883,431
8211484,452,37,491
903889756,973,982,946
45785520,792,470,123
20192704,784,94,274
96393024,832,613,189
260954064,678,812,474
280805184,726,711,544
474076800,810,944,620
13138125,125,147,715
66968640,230,337,864
17671940,65,334,814
148579200,693,268,800
124040625,625,393,505
67222116,508,261,507
145725000,750,670,290
139804470,855,331,494
44282280,833,443,120
6328410,151,381,110
30904944,912,47,721
462941732,638,922,787
3458616,346,34,294
44658474,382,399,293
77422455,649,165,723
30538596,748,93,439
12213504,513,768,31
142250658,671,534,397
106407076,674,193,818
507393940,674,907,830
386426376,778,567,876
26891392,269,568,176
27565776,82,483,696
42804000,205,600,348
10390770,585,83,214
168383332,689,571,428
499400,227,4,550
49216615,905,457,119
45792555,877,885,59
106735428,174,954,643
255263925,773,555,595
93660975,285,335,981
24553320,178,627,220
3936504,148,62,429
606022560,981,702,880
50692050,762,887,75
79842336,476,482,348
371792358,747,511,974
20748,13,4,399
5719252,77,124,599
1980855,73,135,201
304100640,947,892,360
158525542,701,557,406
14814332,661,26,862
188497829,461,923,443
116421780,942,727,170
383623800,723,758,700
538880958,981,861,638
117238275,303,825,469
89987375,901,425,235
3062724,303,38,266
4478950,670,955,7
176154000,785,748,300
12731862,71,209,858
148415022,882,881,191
177602552,223,881,904
390911940,765,582,878
2268000,63,375,96
12915900,226,254,225
17774196,418,373,114
17075520,960,121,147
1659728,812,14,146
75967220,238,541,590
12987000,260,135,370
356169996,754,978,483
13763274,73,938,201
162057728,721,439,512
8220240,466,210,84
6577560,660,66,151
187895400,735,415,616
132709680,654,456,445
15966440,40,889,449
160226748,366,737,594
263291355,747,785,449
56528118,411,283,486
582568182,899,973,666
144253434,327,893,494
182700000,450,875,464
2337764,67,286,122
80404926,211,422,903
18634720,496,442,85
6222880,445,16,874
22388337,387,83,697
917301,209,133,33
37467115,61,805,763
38078964,627,723,84
157477320,506,585,532
47293092,396,141,847
5737998,29,673,294
135908832,642,524,404
7833600,600,128,102
17700876,622,54,527
26758485,65,579,711
1569792,219,14,512
121123575,171,725,977
80329536,687,126,928
61805040,165,656,571
129874500,532,875,279
8586900,470,42,435
46707840,954,96,510
214018280,665,821,392
44565630,965,258,179
106594704,466,706,324
434863125,873,797,625
26086536,189,639,216
243423000,629,516,750
30043068,402,869,86
109335348,893,358,342
7643472,323,48,493
17715880,140,314,403
467985900,915,535,956
5653395,891,27,235
389285325,999,715,545
127308496,322,584,677
116743536,728,177,906
217687008,672,539,601
167897772,378,818,543
244219592,824,311,953
128565060,372,409,845
2877056,224,988,13
82768140,978,217,390
1384152,588,11,214
611178540,966,838,755
417143142,846,807,611
6821639,23,457,649
93786000,300,490,638
23663640,591,182,220
152115801,321,751,631
175362048,512,639,536
67150806,557,283,426
14994300,50,906,331
22991220,771,710,42
260696718,349,954,783
282758200,365,905,856
10990850,370,457,65
60871778,134,677,671
257987700,705,570,642
2687688,828,6,541
199626048,369,632,856
250155636,502,529,942
53922000,570,100,946
186928560,634,780,378
22079520,807,72,380
58491144,116,771,654
7238400,50,156,928
2228814,171,98,133
594416160,843,904,780
16311682,71,313,734
95180280,962,291,340
93226812,958,98,993
22596672,644,68,516
28890000,225,400,321
9166332,686,51,262
130704321,517,517,489
16603776,63,568,464
97945848,693,906,156
167708724,337,678,734
22041327,473,317,147
684828,9,746,102
28353200,730,40,971
70495209,801,527,167
53958879,899,171,351
138816678,203,858,797
31761100,238,170,785
368804808,834,857,516
162017820,795,444,459
35625954,39,994,919
12462736,52,286,838
16799310,142,495,239
243554505,905,823,327
16768800,822,34,600
15642972,428,131,279
16446240,729,480,47
8008899,41,437,447
111785778,867,234,551
315074184,906,908,383
189032592,784,449,537
36469080,505,102,708
97232476,319,421,724
6196806,66,263,357
220381536,542,591,688
37650800,796,86,550
46102020,835,107,516
40298160,595,272,249
8881740,210,798,53
532000,70,380,20
27930200,359,200,389
471735936,784,822,732
171751470,341,978,515
463272753,727,683,933
696199434,877,922,861
41494530,345,142,847
3323200,536,62,100
80919916,427,292,649
316710684,772,711,577
195267072,286,889,768
36636688,473,188,412
189255276,841,798,282
149376669,359,681,611
144250848,391,504,732
68958680,932,490,151
1008,12,42,2
118692300,850,222,629
330887004,938,518,681
4164524,14,673,442
429385600,661,812,800
700098840,771,966,940
354209016,696,763,667
105112700,365,595,484
66553200,973,95,720
152480475,347,675,651
74894808,437,444,386
50562720,730,481,144
21802672,62,452,778
681169500,825,990,834
4381020,270,133,122
8752128,44,888,224
3797820,54,541,130
1306125,81,75,215
6800510,85,218,367
185441225,223,925,899
22735188,102,366,609
118304725,259,605,755
359409960,636,702,805
84028450,209,430,935
9283248,702,76,174
6825588,178,66,581
170820440,763,290,772
267752142,774,399,867
71556660,427,245,684
8470464,281,48,628
34159600,575,158,376
107789520,911,816,145
56068848,792,513,138
148138848,396,654,572
152421864,498,643,476
106666560,481,330,672
70416,326,18,12
29994608,434,652,106
153933098,269,703,814
114768360,532,510,423
59781704,872,179,383
4865400,901,900,6
369850520,962,940,409
89805100,749,220,545
5151408,107,136,354
257161275,775,483,687
35741888,416,119,722
23383976,242,98,986
426069504,784,629,864
29845200,300,532,187
48498912,378,648,198
25132800,136,200,924
275955300,725,388,981
382916720,628,860,709
2201600,688,800,4
1119300,182,123,50
26946750,93,950,305
85223424,312,704,388
434039320,676,898,715
23356160,257,710,128
278136738,821,522,649
100667700,725,399,348
17011932,973,94,186
42622160,140,524,581
234381912,939,761,328
72211260,213,670,506
77254125,845,159,575
106500000,800,375,355
199047169,809,353,697
107732460,705,604,253
36997480,338,260,421
5322366,21,797,318
6931125,303,305,75
25149492,237,148,717
30470832,152,903,222
46038720,806,510,112
37118400,480,418,185
24387464,134,692,263
12959028,92,141,999
81790112,436,716,262
157253312,386,928,439
50105470,307,190,859
495550272,816,943,644
333591183,447,909,821
59601864,168,697,509
41501187,273,399,381
364415220,414,915,962
265871480,454,890,658
80163090,315,703,362
9530224,692,44,313
214259600,467,740,620
28722528,543,58,912
14940000,300,100,498
613060536,813,902,836
6953712,914,317,24
67675108,244,713,389
228249426,719,674,471
431847185,953,749,605
382854640,967,784,505
122875704,789,824,189
74970714,574,663,197
103977270,162,839,765
225177360,874,904,285
73533060,549,724,185
328104900,885,835,444
48710025,549,845,105
12520872,546,468,49
83532288,914,357,256
4257000,88,645,75
47260584,604,486,161
11800768,196,848,71
21933288,438,156,321
170815092,817,228,917
592200000,900,752,875
295837955,917,571,565
86527104,291,404,736
17997616,208,329,263
367329168,744,738,669
323435574,777,462,901
8747640,94,235,396
286718940,359,918,870
214518920,374,964,595
560466864,684,843,972
76855608,614,228,549
19702358,169,142,821
239147280,333,764,940
35312052,579,158,386
4527054,434,19,549
20907810,990,431,49
2181333,781,147,19
277675202,938,761,389
50232000,273,736,250
216907320,997,245,888
72878286,122,663,901
9474444,369,917,28
1271376,729,4,436
38515509,853,261,173
312297440,520,964,623
26743626,91,563,522
157497560,506,788,395
1545800,655,472,5
194796888,538,572,633
17783296,739,512,47
17249400,50,518,666
237747510,910,429,609
188457840,432,635,687
47796672,231,424,488
102309240,866,537,220
154181313,297,663,783
66555,135,1,493
79889040,495,616,262
349854744,921,412,922
217839720,301,740,978
44906400,324,525,264
8029702,127,626,101
10483200,480,156,140
33138496,584,692,82
52523792,73,932,772
20050800,35,682,840
735602100,905,874,930
26633984,302,424,208
485668480,596,926,880
99284356,158,758,829
47405820,331,420,341
43299360,771,480,117
258870336,732,496,713
23026294,71,334,971
7374717,303,133,183
432465696,831,556,936
68676000,295,485,480
63816060,727,231,380
73981380,330,394,569
338694128,712,823,578
198145376,689,608,473
107747640,455,264,897
536740120,812,931,710
297741312,768,979,396
40744512,612,912,73
2093084,14,413,362
118245208,437,908,298
1517912,367,22,188
356468040,807,540,818
100372844,926,143,758
70213400,425,214,772
50641998,138,457,803
39924225,627,849,75
15990750,75,515,414
259061250,625,426,973
192892224,784,609,404
471580,38,146,85
299700648,603,702,708
226109520,510,546,812
192991024,947,376,542
266961200,731,400,913
960399,267,33,109
131106690,501,366,715
70594730,227,685,454
221108784,843,388,676
258703200,708,450,812
538175232,864,908,686
76834927,821,313,299
167083560,695,424,567
207129811,859,703,343
57694114,223,554,467
127972296,834,673,228
140273562,767,489,374
99210650,511,275,706
307990155,583,859,615
194570376,637,858,356
358128720,855,752,557
46758750,111,674,625
86243300,652,143,925
127153818,363,474,739
32561628,226,222,649
452369520,926,828,590
312345362,479,658,991
14128164,151,452,207
75610964,671,197,572
94560688,548,482,358
149380000,485,308,1000
27068580,620,693,63
181571900,635,290,986
11246526,317,438,81
84690788,284,377,791
155263500,540,775,371
204318240,584,357,980
147616644,668,619,357
51257934,567,183,494
31222125,135,275,841
15937520,86,565,328
3004152,213,344,41
281280540,898,530,591
163018848,516,391,808
30206188,127,613,388
36631232,64,671,853
7408800,672,175,63
5869858,79,383,194
46310776,706,124,529
6125625,55,125,891
6871662,318,63,343
77358432,642,886,136
161566272,576,777,361
35222364,141,771,324
88112310,209,897,470
199644948,916,397,549
68733522,598,297,387
61798968,308,942,213
224247240,966,318,730
67255344,971,74,936
9619776,24,684,586
55334745,85,729,893
147047232,519,932,304
72833712,82,933,952
11285868,66,386,443
5266560,422,160,78
6112690,877,410,17
23401245,355,301,219
66915888,452,676,219
38799484,107,674,538
206747200,550,691,544
162774738,203,837,958
45403641,753,597,101
381471552,732,792,658
351354720,587,688,870
418426525,925,649,697
35399430,174,685,297
340766920,764,730,611
148398885,405,369,993
7918020,108,341,215
66428962,409,281,578
83808582,194,741,583
105092640,816,486,265
50728510,70,907,799
107039520,984,735,148
74456250,361,625,330
177497900,337,916,575
98673795,759,535,243
38093328,144,357,741
46044576,298,232,666
74840192,128,827,707
1586080,23,80,862
6076416,184,96,344
1944000,108,300,60
71974080,373,576,335
30365280,110,852,324
34790000,350,568,175
46731300,330,289,490
5640464,466,178,68
43991325,465,357,265
423556224,736,663,868
227744622,877,458,567
17925796,497,254,142
33852000,744,250,182
11244672,681,384,43
11144180,449,730,34
559920946,991,701,806
23186772,84,303,911
108469824,584,213,872
66487014,198,647,519
197595879,731,717,377
26068970,290,373,241
